,member_id,interest_rate,emp_length,verification_status,issue_date,loan_status,purpose,total_pymnt,recoveries
,1418347,8.9,4 years,Not Verified,1/03/2012,Fully Paid,other,1713.978343,0
,63189142,13.33,10+ years,Verified,1/09/2015,Current,debt_consolidation,1335.65,0
,17432305,19.47,1 year,Verified,1/04/2014,Current,debt_consolidation,10218,0
,17151809,16.59,8 years,Source Verified,1/05/2014,Current,home_improvement,4926.6,0
,683993,7.14,5 years,Not Verified,1/06/2010,Fully Paid,other,11137.36,0
,67691786,13.18,8 years,Source Verified,1/11/2015,Current,credit_card,657.67,0
,7347430,6.62,,Source Verified,1/07/2013,,debt_consolidation,22374.41,0
,21789478,20.2,10+ years,Source Verified,1/07/2014,Current,debt_consolidation,4789.08,0
,10727278,9.67,,Source Verified,1/11/2013,Current,debt_consolidation,15412.48,0
,63990041,15.61,10+ years,Verified,1/09/2015,Current,debt_consolidation,1420.66,0
,25426434,16.99,10+ years,Verified,1/07/2014,Fully Paid,debt_consolidation,9319.67,0
,61813834,10.99,2 years,Not Verified,1/08/2015,Current,credit_card,1285.96,0
,73060331,8.49,2 years,Source Verified,1/12/2015,Current,,0,0
,43905702,6.92,10+ years,Not Verified,1/02/2015,Current,credit_card,3382.9,0
,71218818,5.32,10+ years,Not Verified,1/12/2015,Current,debt_consolidation,596.39,0
,1231608,14.65,4 years,Source Verified,1/11/2011,Fully Paid,other,11997.25,0
,64498052,12.29,10+ years,Source Verified,1/10/2015,Current,,1689.42,0
,22391061,16.99,5 years,Source Verified,1/07/2014,Current,debt_consolidation,4964.58,0
,51713186,6.39,10+ years,Verified,1/05/2015,Current,debt_consolidation,649.52,0
,3636808,21.49,10+ years,Not Verified,1/01/2013,Current,other,7165.2,0
,47143681,7.89,10+ years,Not Verified,1/04/2015,,debt_consolidation,16887.3,0
,31507323,11.67,10+ years,Not Verified,1/10/2014,Current,debt_consolidation,1983.45,0
,25305596,6.03,3 years,Not Verified,1/07/2014,Current,credit_card,8278.49,0
,59729060,6.89,2 years,Not Verified,1/07/2015,Current,car,1840.46,0
,30045213,17.57,8 years,Verified,1/10/2014,Current,other,8085.9,0
,18334316,12.99,4 years,Source Verified,1/05/2014,Fully Paid,,26529.58509,0
,36064612,7.69,4 years,Not Verified,1/10/2014,Fully Paid,debt_consolidation,10610.39,0
,23834272,18.99,10+ years,Verified,1/07/2014,Current,debt_consolidation,12157.72,0
,1727539,15.8,5 years,Not Verified,1/08/2012,Charged Off,debt_consolidation,5500.75,628.5
,16220219,19.47,< 1 year,Source Verified,1/04/2014,,credit_card,5502,0
,57914769,16.99,8 years,Not Verified,1/07/2015,Current,medical,508.83,0
,23062902,13.35,10+ years,Source Verified,1/07/2014,Current,debt_consolidation,3961.98,0
,43427927,6,4 years,Verified,1/02/2015,Current,debt_consolidation,5239.82,0
,64283133,6.24,3 years,Source Verified,1/09/2015,Current,debt_consolidation,1339.55,0
,44315562,10.99,2 years,Source Verified,1/02/2015,Current,debt_consolidation,3251.54,0
,43407074,9.99,6 years,Not Verified,1/02/2015,,debt_consolidation,5315.02,0
,71359508,9.17,< 1 year,Verified,1/12/2015,Current,debt_consolidation,49.38,0
,9002381,15.61,10+ years,Verified,1/10/2013,Current,credit_card,16274.69,0
,46577190,11.53,< 1 year,Source Verified,1/03/2015,Current,debt_consolidation,2666.52,0
,18645019,13.98,10+ years,Not Verified,1/05/2014,Current,credit_card,11047.55,0
,20817671,7.69,2 years,Not Verified,1/06/2014,Current,credit_card,4741.45,0
,38809910,7.49,10+ years,Source Verified,1/11/2014,Fully Paid,debt_consolidation,10529.07,0
,10328722,12.99,9 years,Source Verified,1/11/2013,Current,other,7007.52,0
,7000149,19.05,< 1 year,Verified,1/06/2013,Current,debt_consolidation,22742.53,0
,45670435,12.29,10+ years,Not Verified,1/03/2015,Current,debt_consolidation,2151.52,0
,42483738,11.99,3 years,Verified,1/01/2015,Current,debt_consolidation,6617.47,0
,49881708,14.65,10+ years,Not Verified,1/04/2015,Current,debt_consolidation,2444.54,0
,21399824,19.52,1 year,Not Verified,1/07/2014,Charged Off,small_business,528.18,343.58
,45265115,17.57,6 years,Verified,1/03/2015,Current,vacation,7857.16,0
,34712645,19.52,2 years,Source Verified,1/10/2014,Fully Paid,debt_consolidation,15192.42,0
,9382196,21.7,10+ years,Source Verified,1/10/2013,Current,other,11113.99,0
,31087851,15.61,9 years,Source Verified,1/10/2014,Fully Paid,debt_consolidation,8411.39,0
,48422437,12.69,,Verified,1/04/2015,Current,debt_consolidation,3245.38,0
,55729116,13.99,10+ years,Source Verified,1/06/2015,Current,,1961.17,0
,70460304,10.99,10+ years,Source Verified,1/11/2015,Current,other,64.25,0
,57504932,6.89,7 years,Source Verified,1/07/2015,,debt_consolidation,5541.96,0
,14818277,15.61,10+ years,Source Verified,1/03/2014,Current,credit_card,15190.14,0
,65507663,12.29,10+ years,Not Verified,1/10/2015,Current,debt_consolidation,997.37,0
,21549246,10.99,7 years,Source Verified,1/06/2014,Current,credit_card,3358.63,0
,28811698,7.12,6 years,Not Verified,1/09/2014,Current,credit_card,5939.04,0
,2927618,12.12,10+ years,Source Verified,1/12/2012,Fully Paid,credit_card,11977.77039,0
,5298260,19.72,3 years,Not Verified,1/04/2013,Fully Paid,other,8243.51,0
,54786427,17.57,10+ years,Verified,1/06/2015,Current,debt_consolidation,6095.94,0
,40010452,6.03,2 years,Source Verified,1/12/2014,Current,home_improvement,4739.95,0
,66303402,12.29,5 years,Source Verified,1/10/2015,Current,debt_consolidation,1974.25,0
,34210854,7.69,4 years,Not Verified,1/10/2014,Fully Paid,debt_consolidation,8989.65,0
,814653,5.79,5 years,Not Verified,1/12/2010,Fully Paid,debt_consolidation,6335.96,0
,15229368,8.9,1 year,Verified,1/03/2014,Fully Paid,debt_consolidation,30191.25,0
,9318689,6.97,< 1 year,Source Verified,1/10/2013,Fully Paid,debt_consolidation,21952.16,0
,43248605,10.49,1 year,Not Verified,1/02/2015,Current,,5353.43,0
,63880286,9.99,5 years,Source Verified,1/09/2015,Current,credit_card,3838.22,0
,928671,13.06,3 years,Source Verified,1/04/2011,Charged Off,major_purchase,2272.05,0
,356460,11.28,2 years,Not Verified,1/09/2008,Fully Paid,debt_consolidation,7100.19,0
,61036848,7.89,2 years,Not Verified,1/07/2015,Current,debt_consolidation,855.58,0
,36986622,25.57,7 years,Verified,1/11/2014,Late (31-120 days),debt_consolidation,6118.75,0
,70430142,12.05,9 years,Verified,1/12/2015,Current,moving,260.55,0
,12667258,13.98,6 years,Verified,1/01/2014,Fully Paid,debt_consolidation,23909.93,0
,1249650,17.58,3 years,Not Verified,1/11/2011,Fully Paid,debt_consolidation,12840.28,0
,49526361,16.55,4 years,Not Verified,1/04/2015,Current,debt_consolidation,1553.9,0
,62209205,20.99,10+ years,Source Verified,1/08/2015,Current,credit_card,1730.48,0
,50197112,12.69,4 years,Verified,1/05/2015,Current,debt_consolidation,3295.02,0
,65672225,6.89,5 years,Source Verified,1/10/2015,Current,debt_consolidation,1372.88,0
,55287998,7.89,8 years,Source Verified,1/06/2015,Current,debt_consolidation,2622.75,0
,13677397,10.99,3 years,Not Verified,1/02/2014,Current,credit_card,11293.23,0
,48532300,15.61,10+ years,Source Verified,1/04/2015,Current,debt_consolidation,3128.63,0
,58829142,11.53,10+ years,Not Verified,1/07/2015,Current,debt_consolidation,1314.07,0
,14298127,17.57,,Verified,1/03/2014,Current,debt_consolidation,8206,0
,22390774,18.24,2 years,Verified,1/07/2014,Current,debt_consolidation,6891.66,0
,11049260,10.99,4 years,Verified,1/12/2013,Fully Paid,debt_consolidation,11091.65362,0
,517070,8.94,6 years,Not Verified,1/12/2009,Fully Paid,credit_card,18296.6,0
,43327443,6.99,10+ years,Source Verified,1/02/2015,Current,credit_card,6784.29,0
,13908099,17.57,6 years,Verified,1/07/2014,Charged Off,credit_card,2997.57,0
,11067266,15.61,5 years,Source Verified,1/12/2013,Current,debt_consolidation,7834.87,0
,41392439,13.66,10+ years,Not Verified,1/01/2015,Fully Paid,debt_consolidation,16133.39,0
,53834958,12.29,2 years,Not Verified,1/05/2015,Current,moving,1663.98,0
,57954225,6.24,,Verified,1/07/2015,Current,credit_card,1823.84,0
,44326314,13.33,3 years,Source Verified,1/02/2015,Current,credit_card,5712.09,0
,52616322,16.99,10+ years,Source Verified,1/05/2015,Current,other,2348.2,0
,67837717,12.29,< 1 year,Not Verified,1/10/2015,Current,debt_consolidation,729.42,0
,66164911,6.89,7 years,Not Verified,1/10/2015,Current,credit_card,1776.89,0
,1027073,5.42,2 years,Verified,1/07/2011,Fully Paid,other,1736.671172,0
,37637272,12.39,,Verified,1/11/2014,Current,other,3735.43,0
,30555220,14.99,6 years,Source Verified,1/10/2014,Current,debt_consolidation,6626.49,0
,31467309,12.99,5 years,Not Verified,1/10/2014,Current,debt_consolidation,1212.9,0
,71276804,13.18,1 year,Verified,1/12/2015,Current,credit_card,508.17,0
,1327878,16.77,4 years,Not Verified,1/01/2012,Fully Paid,debt_consolidation,9188.238841,0
,57548162,12.69,< 1 year,Not Verified,1/07/2015,Current,debt_consolidation,2020.86,0
,32047152,14.49,10+ years,Verified,1/10/2014,Current,home_improvement,8821.2,0
,13668801,19.22,< 1 year,Verified,1/02/2014,Current,other,4228.32,0
,59002079,12.69,8 years,Not Verified,1/07/2015,Current,debt_consolidation,3353.97,0
,13609978,25.83,8 years,Source Verified,1/02/2014,Fully Paid,home_improvement,22530.73,0
,51431786,13.33,3 years,Source Verified,1/06/2015,Current,home_improvement,1973.68,0
,61437166,17.57%,2 years,Verified,1/08/2015,Current,moving,356.96,0
,1747098,12.12,8 years,Verified,1/09/2012,Fully Paid,wedding,8410.39,0
,11498065,6.62,2 years,Not Verified,1/12/2013,Current,,12278.52,0
,65646909,8.18,< 1 year,Not Verified,1/10/2015,Current,debt_consolidation,2002.35,0
,7197695,13.11,10+ years,Source Verified,1/06/2013,Fully Paid,debt_consolidation,34273.20782,0
,26377608,7.69,2 years,Source Verified,1/08/2014,Current,home_improvement,8484.7,0
,10429599,20.2,10+ years,Source Verified,1/11/2013,Current,debt_consolidation,8299.19,0
,49940081,12.69,10+ years,Source Verified,1/04/2015,Current,debt_consolidation,3048.91,0
,37617710,16.49,3 years,Source Verified,1/11/2014,Fully Paid,credit_card,31834.08,0
,61597005,8.18,10+ years,Not Verified,1/08/2015,Current,credit_card,2349.68,0
,17391739,8.9,2 years,Source Verified,1/04/2014,Fully Paid,debt_consolidation,15759.56,0
,4062894,16.29,3 years,Verified,1/02/2013,Charged Off,debt_consolidation,14064.18,3244.92
,60747786,11.53,10+ years,Source Verified,1/07/2015,Current,credit_card,2382.51,0
,8725119,12.35,10+ years,Verified,1/09/2013,Current,debt_consolidation,9011.94,0
,46567472,14.65,7 years,Source Verified,1/03/2015,Current,debt_consolidation,2192.63,0
,811736,17.06,8 years,Verified,1/12/2010,Charged Off,moving,5174.52,1001.05
,22771427,7.12,< 1 year,Not Verified,1/07/2014,Current,credit_card,15589.8,0
,68528830,14.33,< 1 year,Source Verified,1/11/2015,Current,credit_card,2452.88,0
,60303932,13.33,10+ years,Not Verified,1/08/2015,Current,home_improvement,2277.44,0
,49242506,9.99,3 years,Source Verified,1/05/2015,Current,debt_consolidation,2704.25,0
,32137542,7.12,7 years,Verified,1/10/2014,Current,debt_consolidation,5321.11,0
,67570767,16.55,10+ years,Source Verified,1/11/2015,Current,debt_consolidation,627.95,0
,67530411,12.69,1 year,Verified,1/11/2015,Current,debt_consolidation,895.9,0
,59570599,6.89,3 years,Source Verified,1/08/2015,Current,debt_consolidation,645.79,0
,69272307,10.99,1 year,Source Verified,1/11/2015,Current,debt_consolidation,963.7,0
,678257,15.95%,,Verified,1/06/2010,Charged Off,debt_consolidation,8335.66,432.9
,67768783,13.99,8 years,Verified,1/10/2015,Current,debt_consolidation,1280.98,0
,21018147,14.49,10+ years,Not Verified,1/06/2014,Fully Paid,debt_consolidation,6494.73,0
,67569777,14.33,6 years,Verified,1/11/2015,Current,debt_consolidation,966.01,0
,22321589,14.49,9 years,Source Verified,1/07/2014,Current,home_improvement,10162.08,0
,35023376,7.69,10+ years,Source Verified,1/11/2014,Current,debt_consolidation,11332.34,0
,43215215,8.67,< 1 year,Source Verified,1/01/2015,Current,debt_consolidation,1735.82,0
,58962014,17.57,10+ years,Not Verified,1/08/2015,Current,other,1872.41,0
,49665419,19.52,2 years,Source Verified,1/05/2015,Current,debt_consolidation,2076.55,0
,49432201,13.99,3 years,Not Verified,1/04/2015,Current,credit_card,2456.98,0
,1026567,5.99,2 years,Not Verified,1/07/2011,Fully Paid,other,8759.968976,0
,9380568,10.99,10+ years,Verified,1/10/2013,Current,debt_consolidation,10600.79,0
,9337315,9.25,2 years,Not Verified,1/10/2013,Fully Paid,major_purchase,14527.34539,0
,65618103,16.55,10+ years,Source Verified,1/10/2015,Current,,1020.81,0
,46476200,16.55,9 years,Verified,1/03/2015,Current,debt_consolidation,4903.91,0
,47843377,12.69,8 years,Verified,1/04/2015,Current,credit_card,5408.2,0
,43337827,6.99,5 years,Source Verified,1/02/2015,Current,,7698.78,0
,42649455,7.49,10+ years,Source Verified,1/01/2015,Current,debt_consolidation,4100.43,0
,64892928,13.99,6 years,Source Verified,1/09/2015,Current,credit_card,1160.25,0
,36936764,8.67,9 years,Not Verified,1/11/2014,Current,credit_card,5169.24,0
,1927024,13.11,4 years,Verified,1/12/2012,Fully Paid,debt_consolidation,8780.79,0
,57638800,9.99,,Verified,1/07/2015,Current,debt_consolidation,1539.72,0
,3962530,16.29,10+ years,Verified,1/02/2013,Fully Paid,debt_consolidation,38652.03,0
,7420975,22.7,,Source Verified,1/07/2013,Current,other,5588.23,0
,55368565,12.29,2 years,Source Verified,1/06/2015,Current,debt_consolidation,3204.28,0
,64727056,9.17,1 year,Not Verified,1/09/2015,Current,credit_card,1524.09,0
,45451722,8.18,10+ years,Source Verified,1/03/2015,Current,debt_consolidation,6274.81,0
,1703515,7.62,2 years,Not Verified,1/08/2012,Fully Paid,debt_consolidation,6717.181732,0
,1580302,12.12,4 years,Source Verified,1/06/2012,Fully Paid,debt_consolidation,20253.29234,0
,994595,5.42,10+ years,Source Verified,1/06/2011,Fully Paid,debt_consolidation,3256.871641,0
,13846769,13.65,10+ years,Verified,1/02/2014,Current,debt_consolidation,17956.18,0
,21278618,13.98,5 years,Not Verified,1/07/2014,Current,home_improvement,7149.78,0
,43315215,14.31,8 years,Verified,1/02/2015,Current,debt_consolidation,2637.74,0
,62280054,15.61,9 years,Source Verified,1/09/2015,Current,debt_consolidation,1146.95,0
,41302607,17.14,2 years,Source Verified,1/01/2015,Charged Off,major_purchase,1908.1,1595.16
,67837728,11.53,3 years,Verified,1/10/2015,Current,major_purchase,156.82,0
,19886695,13.35,10+ years,Not Verified,1/06/2014,Fully Paid,medical,3518.47,0
,71151726,16.99,10+ years,Verified,1/12/2015,Current,small_business,573.69,0
,11941631,15.61,1 year,Verified,1/01/2014,Charged Off,debt_consolidation,1036.77,0
,58809580,7.26,10+ years,Verified,1/07/2015,Current,debt_consolidation,1111.04,0
,46031408,7.89,2 years,Source Verified,1/03/2015,Current,debt_consolidation,2186.93,0
,61945150,8.18,10+ years,Not Verified,1/08/2015,Current,debt_consolidation,773.6,0
,69212237,16.99,6 years,Source Verified,1/11/2015,Current,home_improvement,559.35,0
,64706947,8.18,< 1 year,Not Verified,1/09/2015,Current,debt_consolidation,525.97,0
,1831747,12.12,5 years,Not Verified,1/10/2012,Fully Paid,debt_consolidation,23069.4637,0
,68480571,12.05,7 years,Source Verified,1/11/2015,Fully Paid,credit_card,35037.49,0
,54665479,9.99,10+ years,Not Verified,1/06/2015,Current,credit_card,5460.06,0
,46253130,12.69,6 years,Source Verified,1/03/2015,Current,debt_consolidation,6998.16,0
,70308436,5.32,6 years,Verified,1/12/2015,Current,home_improvement,405.55,0
,60906994,5.32,9 years,Not Verified,1/08/2015,Current,credit_card,3036.42,0
,4430423,12.12,9 years,Not Verified,1/03/2013,Fully Paid,debt_consolidation,8233.95,0
,69842883,16.55,2 years,Verified,1/11/2015,Current,debt_consolidation,345.11,0
,8751992,12.35,3 years,Source Verified,1/09/2013,Fully Paid,debt_consolidation,35888.1678,0
,36995882,11.99,9 years,Verified,1/11/2014,Fully Paid,credit_card,18575.46,0
,5799269,17.77,2 years,Verified,1/05/2013,Fully Paid,credit_card,21905.9331,0
,1646817,14.09,10+ years,Source Verified,1/07/2012,Charged Off,debt_consolidation,6320.67,850.43
,72409174,22.99,2 years,Verified,1/12/2015,Current,,0,0
,1829328,18.75,5 years,Not Verified,1/10/2012,Charged Off,debt_consolidation,18677.12,11.68
,67859463,10.99,10+ years,Source Verified,1/11/2015,Current,credit_card,664.8,0
,46786647,20.49,10+ years,Verified,1/04/2015,Current,medical,4686,0
,42614969,12.39,10+ years,Verified,1/01/2015,Current,credit_card,8123.77,0
,58832118,5.32,3 years,Source Verified,1/07/2015,Current,debt_consolidation,3032.19,0
,21359523,25.8,10+ years,Not Verified,1/07/2014,Fully Paid,major_purchase,4184.45,0
,60877262,11.53,10+ years,Source Verified,1/08/2015,Current,medical,818.39,0
,1526186,15.81,10+ years,Verified,1/05/2012,Fully Paid,debt_consolidation,25216.31306,0
,7667704,16.78,5 years,Verified,1/07/2013,Current,debt_consolidation,11867.62,0
,67705961,18.25,10+ years,Verified,1/10/2015,Current,debt_consolidation,559.27,0
,8083464,10.64,6 years,Source Verified,1/08/2013,Current,,10389.54,0
,49901902,17.86,10+ years,Source Verified,1/04/2015,Current,debt_consolidation,3113.95,0
,42104088,9.49,< 1 year,Source Verified,1/01/2015,Current,debt_consolidation,4743.62,0
,19245634,8.39,10+ years,Source Verified,1/05/2014,Fully Paid,debt_consolidation,25287.04,0
,21398338,13.98,7 years,Not Verified,1/06/2014,Current,home_improvement,4920.3,0
,57609368,12.69,1 year,Not Verified,1/07/2015,Current,debt_consolidation,1255.39,0
,42503338,11.99,4 years,Verified,1/01/2015,Current,debt_consolidation,5952.82,0
,52325917,11.53,< 1 year,Verified,1/05/2015,Current,credit_card,1834.7,0
,53907127,13.99,2 years,Not Verified,1/06/2015,Current,debt_consolidation,1072.96,0
,37917933,17.86,10+ years,Source Verified,1/11/2014,Current,debt_consolidation,5546.67,0
,28703411,13.35,4 years,Not Verified,1/10/2014,Current,credit_card,6603.3,0
,52284879,17.86,10+ years,Source Verified,1/06/2015,Current,debt_consolidation,1762.34,0
,20236826,11.67,2 years,Not Verified,1/08/2014,Current,debt_consolidation,9520.48,0
,1710341,11.14,4 years,Source Verified,1/08/2012,Fully Paid,debt_consolidation,14171.56242,0
,55467473,7.89,7 years,Source Verified,1/06/2015,Fully Paid,credit_card,15388.03,0
,11517304,8.9,< 1 year,Not Verified,1/12/2013,Charged Off,credit_card,2284.85,968.73
,17643332,14.64,,Verified,1/05/2014,Current,debt_consolidation,4466.4,0
,26376782,7.69,10+ years,Source Verified,1/08/2014,Current,credit_card,14848.14,0
,32187795,7.69,10+ years,Verified,1/10/2014,Fully Paid,home_improvement,25534.11,0
,7219079,15.31,< 1 year,Not Verified,1/06/2013,Fully Paid,debt_consolidation,11043.61231,0
,51973256,13.33,1 year,Source Verified,1/05/2015,Current,credit_card,4189.04,0
,46536636,7.89,8 years,Not Verified,1/04/2015,Current,,3021.85,0
,795078,12.98,3 years,Not Verified,1/12/2010,Fully Paid,other,5289.46,0
,13146762,17.57,4 years,Verified,1/01/2014,Fully Paid,debt_consolidation,15156.6,0
,69960578,8.38,< 1 year,Source Verified,1/12/2015,Current,credit_card,244.65,0
,8723130,15.61,10+ years,Source Verified,1/09/2013,Charged Off,,11090.61,3859.41
,42092857,7.49,10+ years,Source Verified,1/01/2015,Current,debt_consolidation,1860.92,0
,15470058,11.99,10+ years,Verified,1/04/2014,Current,debt_consolidation,12142.83,0
,37075287,8.19,10+ years,Source Verified,1/11/2014,Current,home_improvement,2195.27,0
,41045197,12.99%,10+ years,Not Verified,1/01/2015,Current,home_improvement,1409.99,0
,51400929,11.53,10+ years,Source Verified,1/05/2015,Current,debt_consolidation,2896.15,0
,1081065,12.99,3 years,Not Verified,1/09/2011,Charged Off,debt_consolidation,9083.54,512.8
,40442941,11.44,8 years,Verified,1/12/2014,Current,,10249.11,0
,5187004,22.47,5 years,Verified,1/04/2013,Charged Off,debt_consolidation,17822.85,3623.88
,58389496,17.86,,Verified,1/07/2015,Current,debt_consolidation,2716.46,0
,19505333,13.35,,Verified,1/06/2014,Current,debt_consolidation,9651.05,0
,16700823,14.64,3 years,Source Verified,1/04/2014,Current,credit_card,13399.26,0
,10667643,17.76,5 years,Verified,1/11/2013,Current,debt_consolidation,11494.74,0
,10528274,15.61,4 years,Source Verified,1/11/2013,Current,debt_consolidation,6026.86,0
,12018153,24.08,6 years,Source Verified,1/01/2014,Fully Paid,small_business,16625.78,0
,67669600,19.99,6 years,Verified,1/11/2015,Current,debt_consolidation,1237.18,0
,69716549,9.17,5 years,Verified,1/11/2015,Current,debt_consolidation,431.34,0
,63682879,13.99,4 years,Verified,1/09/2015,Current,debt_consolidation,1097.99,0
,69182076,7.26,10+ years,Not Verified,1/11/2015,Current,debt_consolidation,628,0
,43326289,12.39,3 years,Source Verified,1/02/2015,Current,debt_consolidation,4392.5,0
,8607829,9.71,10+ years,Not Verified,1/09/2013,Current,debt_consolidation,8995.41,0
,51993106,12.69,,Source Verified,1/05/2015,Current,debt_consolidation,1124.16,0
,59689560,12.69,10+ years,Not Verified,1/07/2015,Current,medical,1496.86,0
,1965274,17.77,< 1 year,Verified,1/11/2012,Fully Paid,debt_consolidation,12228.06158,0
,1337283,16.29,7 years,Not Verified,1/01/2012,Charged Off,major_purchase,1318.24,77.6
,3537214,8.9,1 year,Verified,1/01/2013,Fully Paid,credit_card,5620.552563,0
,53936860,12.69,1 year,Source Verified,1/05/2015,Current,debt_consolidation,944.7,0
,4319029,18.49,6 years,Not Verified,1/03/2013,Current,debt_consolidation,9887.48,0
,41271270,10.49,10+ years,Verified,1/01/2015,Current,credit_card,1946.97,0
,678578,11.86,10+ years,Verified,1/07/2010,Fully Paid,debt_consolidation,30896.34,0
,43255409,14.99,3 years,Verified,1/01/2015,Current,debt_consolidation,3036.87,0
,1665942,15.31,< 1 year,Not Verified,1/08/2012,Fully Paid,debt_consolidation,32535.31293,0
,47601475,25.99,< 1 year,Verified,1/04/2015,Fully Paid,debt_consolidation,34591.03,0
,6344242,15.31,7 years,Not Verified,1/05/2013,Fully Paid,credit_card,12107.15012,0
,67848968,12.69,7 years,Source Verified,1/10/2015,Current,debt_consolidation,1556.96,0
,23643056,10.15,3 years,Not Verified,1/07/2014,Fully Paid,credit_card,15585.47,0
,59881992,13.99,5 years,Verified,1/07/2015,Current,credit_card,3912.02,0
,1251514,7.51,2 years,Not Verified,1/11/2011,Fully Paid,debt_consolidation,8821.46,0
,68631346,10.99,2 years,Not Verified,1/11/2015,Current,debt_consolidation,845.08,0
,8128973,19.52%,,Verified,1/08/2013,Fully Paid,home_improvement,4535.014353,0
,47094146,13.33,< 1 year,Not Verified,1/04/2015,Current,debt_consolidation,1212.86,0
,68527978,9.17,< 1 year,Source Verified,1/11/2015,Current,credit_card,2382.17,0
,69653968,17.86,,Verified,1/11/2015,Current,other,358.8,0
,41318843,18.54,7 years,Source Verified,1/01/2015,Current,debt_consolidation,4899.16,0
,1588498,15.81,2 years,Source Verified,1/07/2012,Charged Off,other,24969.29,627.96
,59799940,16.99,10+ years,Verified,1/07/2015,Current,debt_consolidation,3199.43,0
,9411918,17.1,7 years,Source Verified,1/10/2013,Current,other,7770.88,0
,9402758,10.99%,5 years,Not Verified,1/10/2013,Fully Paid,credit_card,11155.54721,0
,16190341,12.99,10+ years,Not Verified,1/04/2014,Current,debt_consolidation,12805.38,0
,9107180,15.61,1 year,Verified,1/09/2013,Current,debt_consolidation,14321.8,0
,70338707,8.18,8 years,Source Verified,1/11/2015,Current,debt_consolidation,302.84,0
,43328298,9.99,4 years,Source Verified,1/02/2015,Current,debt_consolidation,4180.98,0
,9196796,7.62,1 year,Not Verified,1/10/2013,Fully Paid,credit_card,15534.0064,0
,16622439,12.49,8 years,Source Verified,1/04/2014,Fully Paid,credit_card,11517.63,0
,58651426,13.99,,Verified,1/07/2015,Current,debt_consolidation,2107.69,0
,63356254,12.69,,Source Verified,1/09/2015,In Grace Period,major_purchase,595.35,0
,4848517,19.05,4 years,Not Verified,1/04/2013,Charged Off,debt_consolidation,8435.48,3300
,43966737,15.61,10+ years,Not Verified,1/02/2015,Current,debt_consolidation,2900.32,0
,33750558,13.35,9 years,Source Verified,1/10/2014,Current,credit_card,16540.88,0
,30916038,24.08,,Verified,1/10/2014,Charged Off,debt_consolidation,3202.01,0
,49593871,12.29,3 years,Verified,1/04/2015,Current,credit_card,1596.86,0
,61058186,6.24,1 year,Source Verified,1/08/2015,Current,debt_consolidation,1523.08,0
,1808440,10.16,10+ years,Verified,1/09/2012,Fully Paid,debt_consolidation,30994.946,0
,2631218,13.11,10+ years,Verified,1/12/2012,Current,debt_consolidation,27848.12,0
,59154831,6.89,6 years,Not Verified,1/07/2015,,debt_consolidation,1476.66,0
,38528580,11.99,8 years,Not Verified,1/11/2014,Fully Paid,debt_consolidation,8813.13,0
,24555954,14.99,7 years,Source Verified,1/08/2014,Current,debt_consolidation,8086.9,0
,42394457,13.66,8 years,Verified,1/01/2015,Current,,3009.61,0
,36936593,12.99,7 years,Source Verified,1/11/2014,Current,credit_card,1410.65,0
,7224856,20.31,10+ years,Verified,1/09/2013,Fully Paid,debt_consolidation,9329.519718,0
,28671151,9.17,10+ years,Not Verified,1/09/2014,Current,credit_card,2754.4,0
,26407940,17.57,2 years,Source Verified,1/08/2014,Current,debt_consolidation,8960.87,0
,54575669,8.18,10+ years,Source Verified,1/07/2015,Current,debt_consolidation,2425.38,0
,58005610,6.89,5 years,Not Verified,1/07/2015,Current,credit_card,1841.96,0
,42345145,6.99,4 years,Source Verified,1/02/2015,Current,debt_consolidation,3392.15,0
,41299846,19.24,10+ years,Verified,1/01/2015,Current,credit_card,10913.19,0
,66175233,9.99,10+ years,Not Verified,1/10/2015,,home_improvement,486.73,0
,8740026,16.2,10+ years,Verified,1/09/2013,Charged Off,credit_card,16217.16,0
,10439175,6.62,2 years,Not Verified,1/11/2013,Current,debt_consolidation,7676,0
,7860637,7.62,2 years,Not Verified,1/07/2013,Charged Off,debt_consolidation,9988.23,0
,41686151,17.14,10+ years,Source Verified,1/01/2015,Current,debt_consolidation,5738.39,0
,1726957,7.9,1 year,Source Verified,1/08/2012,Fully Paid,debt_consolidation,4252.83,0
,27648965,24.5,2 years,Verified,1/08/2014,Charged Off,debt_consolidation,4155.44,0
,15560692,19.99,10+ years,Source Verified,1/04/2014,Current,debt_consolidation,19469.1,0
,18633879,14.49,6 years,Not Verified,1/05/2014,Fully Paid,debt_consolidation,5465.61,0
,58973977,12.69,3 years,Not Verified,1/07/2015,Current,debt_consolidation,1884.77,0
,58093899,11.53,,Verified,1/07/2015,Current,credit_card,3072.86,0
,37125962,12.39,10+ years,Not Verified,1/11/2014,Charged Off,debt_consolidation,2391.12,0
,25505679,7.69,4 years,Verified,1/08/2014,Current,debt_consolidation,16439.17,0
,53632289,15.61,1 year,Source Verified,1/05/2015,Fully Paid,debt_consolidation,12037.73,0
,8527223,24.89,1 year,Verified,1/09/2013,Charged Off,credit_card,5477.91,2403.23
,27178482,15.61,8 years,Source Verified,1/08/2014,Current,debt_consolidation,7378.17,0
,60948763,17.57,10+ years,Not Verified,1/08/2015,Current,debt_consolidation,1453.63,0
,69394101,10.99,2 years,Verified,1/11/2015,Fully Paid,debt_consolidation,14004.79,0
