member_id,funded_amnt,interest_rate,emp_length,verification_status,issue_date,loan_status,purpose,total_pymnt,recoveries
13967513,30000,7.62,3 years,Verified,1/2/2014,Fully Paid,debt_consolidation,31389.96037,0.0
868915,16000,10.37,10+ years,Not Verified,1/4/2011,Fully Paid,debt_consolidation,19667.2006,0.0
69575069,14000,7.89,10+ years,Verified,1/11/2015,Current,debt_consolidation,444.13,0.0
1663598,11700,16.29,4 years,Not Verified,1/7/2012,Fully Paid,major_purchase,14241.74136,0.0
870690,5000,11.11,< 1 year,Source Verified,1/2/2011,,major_purchase,6414.981127,0.0
481823,5000,11.58,2 years,Verified,1/6/2009,Fully Paid,other,5871.74,0.0
51582971,14000,15.61,6 years,Not Verified,1/5/2015,Current,debt_consolidation,2676.2,0.0
58489358,3500,10.99,3 years,Source Verified,1/7/2015,Current,debt_consolidation,568.58,0.0
11716727,10000,16.24,1 year,Source Verified,1/12/2013,Fully Paid,credit_card,12382.5,0.0
1357075,14000,12.69,< 1 year,Source Verified,1/2/2012,Charged Off,debt_consolidation,10875.79,5253.55
8747230,16000,13.68,10+ years,Source Verified,1/9/2013,Late (31-120 days),debt_consolidation,9605.85,0.0
40070237,6800,6.03,10+ years,Not Verified,1/12/2014,Current,debt_consolidation,2688.33,0.0
37087001,10000,6.03,4 years,Not Verified,1/11/2014,Current,major_purchase,4252.66,0.0
2432015,10000,12.12,,Source Verified,1/12/2012,Fully Paid,debt_consolidation,11977.77039,0.0
68508251,$1200,15.41,< 1 year,Source Verified,1/11/2015,Current,other,82.65,0.0
6498169,4000,19.05,2 years,Source Verified,1/5/2013,Current,home_improvement,4547.1,0.0
21289053,35000,24.5%,1 year,Verified,1/6/2014,Current,debt_consolidation,19324.33,0.0
23564375,10000,13.35,10+ years,Not Verified,1/7/2014,Fully Paid,debt_consolidation,10960.25,0.0
678221,2000,13.61,5 years,Source Verified,1/6/2010,Fully Paid,moving,2296.55,0.0
57185141,6000,9.17,1 year,Source Verified,1/7/2015,Current,debt_consolidation,1144.62,0.0
51320124,15000,17.57,10+ years,Verified,1/5/2015,Current,debt_consolidation,3004.64,0.0
39151896,$12500,14.31,10+ years,Verified,1/1/2015,Current,debt_consolidation,5380.12,0.0
58719931,18900,9.17,,Verified,1/7/2015,Current,debt_consolidation,3002.97,0.0
6787879,19375,15.31,10+ years,Verified,1/6/2013,Fully Paid,debt_consolidation,20658.03,0.0
68480571,35000,12.05,7 years,Source Verified,1/11/2015,Fully Paid,credit_card,35037.49,0.0
6066768,8000,17.77,7 years,Verified,1/5/2013,Charged Off,home_improvement,1849.26,407.76
1782340,16000,8.9,10+ years,Verified,1/9/2012,Fully Paid,debt_consolidation,17264.45,0.0
64191991,12000,5.32,3 years,Verified,1/9/2015,Current,credit_card,1447.06,0.0
6988883,12000,11.14,2 years,Not Verified,1/6/2013,Charged Off,debt_consolidation,3936.38,0.0
64687328,"5,325",5.32,10+ years,Not Verified,1/9/2015,Current,credit_card,638.33,0.0
156638,10000,17.22,10+ years,Not Verified,1/11/2007,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,12889.74,0.0
63446772,10500,18.55,8 years,Verified,1/9/2015,Current,debt_consolidation,1068.34,0.0
63474907,35000,13.33,10+ years,Verified,1/10/2015,Current,debt_consolidation,3489.78,0.0
64576236,23500,16.99,2 years,Source Verified,1/9/2015,Current,debt_consolidation,2313.46,0.0
15120213,10000,6.03,8 years,Source Verified,1/3/2014,Current,credit_card,6391.56,0.0
17491825,12000,9.67,< 1 year,Source Verified,1/5/2014,Current,debt_consolidation,7707.0,0.0
35854806,12450,24.5,10+ years,Source Verified,1/10/2014,Current,debt_consolidation,5031.17,0.0
65641045,17000,12.69,7 years,Not Verified,1/10/2015,Current,debt_consolidation,1140.35,0.0
66354405,7200,10.99,< 1 year,Verified,1/10/2015,Current,debt_consolidation,466.98,0.0
42253902,24500,10.49,5 years,Source Verified,1/1/2015,Current,credit_card,8729.64,0.0
25505679,31000,7.69,4 years,Verified,1/8/2014,Current,debt_consolidation,16439.17,0.0
1863051,14000,16.29,6 years,Verified,1/10/2012,Fully Paid,debt_consolidation,15278.78,0.0
66451850,$20000,14.65%,10+ years,Not Verified,1/10/2015,Current,home_improvement,1383.86,0.0
49985061,20000,14.65,3 years,Source Verified,1/5/2015,Current,debt_consolidation,3744.56,0.0
4589344,7300,14.33,3 years,Not Verified,1/3/2013,Fully Paid,debt_consolidation,9016.389998,0.0
13917222,19200,14.16,7 years,Source Verified,1/2/2014,Current,,9863.7,0.0
19827215,3000,15.61,,Verified,1/6/2014,Current,home_improvement,1993.1,0.0
53960275,5000,7.26,,Verified,1/6/2015,Current,,1089.79,0.0
43465917,15650,12.69,3 years,Source Verified,1/2/2015,Fully Paid,other,16563.09,0.0
45871524,15000,13.99,5 years,Source Verified,1/3/2015,Current,home_improvement,3477.84,0.0
1492122,18000,10.64,10+ years,Not Verified,1/8/2013,Fully Paid,debt_consolidation,20913.68,0.0
59631318,9000,13.33,2 years,Source Verified,1/8/2015,Current,other,1553.03,0.0
64568154,9000,17.57,5 years,Verified,1/10/2015,Current,home_improvement,961.54,0.0
24204269,24000,12.49,10+ years,Source Verified,1/8/2014,Current,credit_card,9177.11,0.0
1721542,6000,15.31,4 years,Source Verified,1/9/2012,Fully Paid,credit_card,7143.64847,0.0
1965816,7000,18.75,8 years,Source Verified,1/11/2012,Fully Paid,credit_card,9047.767915,0.0
10339669,23325,18.55%,3 years,Verified,1/11/2013,Current,debt_consolidation,15581.67,0.0
49894058,20000,18.25%,2 years,Source Verified,1/5/2015,Current,debt_consolidation,4044.24,0.0
37125135,9800,6.03,9 years,Source Verified,1/11/2014,Fully Paid,credit_card,10277.92,0.0
66958931,12000,8.18,6 years,Not Verified,1/10/2015,Current,debt_consolidation,1125.67,0.0
61617465,3450,16.55,1 year,Not Verified,1/8/2015,Current,debt_consolidation,485.79,0.0
26378441,10000,12.99,9 years,Source Verified,1/8/2014,Current,home_improvement,3639.68,0.0
53975935,10300,19.19,8 years,Source Verified,1/6/2015,Fully Paid,debt_consolidation,10996.54,0.0
4148133,15000,6.03,10+ years,Source Verified,1/2/2013,Current,home_improvement,15972.78,0.0
30916038,15875,24.08,,Verified,1/10/2014,,debt_consolidation,3202.01,0.0
55335916,35000,19.19,10+ years,Verified,1/6/2015,Current,home_improvement,6343.82,0.0
23041969,14500,7.69,10+ years,Source Verified,1/7/2014,Current,debt_consolidation,8141.58,0.0
70469836,4900,10.99%,1 year,Verified,1/11/2015,Fully Paid,debt_consolidation,4932.92,0.0
11953806,15000,18.25,3 years,Verified,1/1/2014,Current,debt_consolidation,9190.74,0.0
54435142,20400,12.29,2 years,Source Verified,1/6/2015,Current,credit_card,3183.6,0.0
59631186,27600,16.55,10+ years,Source Verified,1/7/2015,Current,debt_consolidation,3345.65,0.0
38922877,35000,13.66,5 years,Not Verified,1/12/2014,Current,debt_consolidation,10480.56,0.0
66640059,14550,18.25,7 years,Verified,1/11/2015,Current,debt_consolidation,720.79,0.0
6344242,10000,15.31,7 years,Not Verified,1/5/2013,Fully Paid,credit_card,12107.15012,0.0
42204285,10000,10.49,< 1 year,Not Verified,1/1/2015,Current,debt_consolidation,4060.22,0.0
72767092,15000,5.32,1 year,Not Verified,1/12/2015,Current,credit_card,414.05,0.0
61565730,3800,8.18,7 years,Not Verified,1/8/2015,Current,credit_card,593.55,0.0
4069862,22575,17.27,2 years,Verified,1/2/2013,Charged Off,debt_consolidation,13211.52,2498.37
1848227,4000,11.14,8 years,Not Verified,1/10/2012,Fully Paid,debt_consolidation,4687.216141,0.0
63079636,27000,6.89,3 years,Source Verified,1/8/2015,Current,debt_consolidation,22308.65,0.0
65587769,24000,16.55,10+ years,Source Verified,1/10/2015,Current,debt_consolidation,1849.27,0.0
31267273,$6675,13.35,3 years,Verified,1/10/2014,Current,credit_card,3390.6,0.0
10996996,25000,14.3,10+ years,Verified,1/12/2013,Current,credit_card,21452.25,0.0
25305694,25000,14.99,4 years,Source Verified,1/7/2014,Fully Paid,debt_consolidation,26858.69,0.0
732264,5900,7.88,5 years,Verified,1/8/2010,Fully Paid,car,6483.55,0.0
66662049,5000,5.32,< 1 year,Source Verified,1/10/2015,Current,debt_consolidation,448.78,0.0
49232797,4000,10.99,< 1 year,Not Verified,1/4/2015,Current,credit_card,1980.56,0.0
59145890,11300,13.33,10+ years,Source Verified,1/7/2015,Current,other,1904.38,0.0
71240359,13000,6.89,8 years,Verified,1/12/2015,Current,credit_card,390.8,0.0
69574157,22200,15.41,6 years,Source Verified,1/12/2015,Current,debt_consolidation,494.92,0.0
1894619,22800,21.0,10+ years,Source Verified,1/10/2012,Current,other,23427.01,0.0
5780770,5500,7.9,7 years,Not Verified,1/5/2013,Fully Paid,debt_consolidation,5752.49,0.0
51873598,6000,6.68,6 years,Not Verified,1/5/2015,Current,debt_consolidation,1472.89,0.0
67596015,33850,17.57,4 years,Source Verified,1/10/2015,Current,,1670.3,0.0
57779935,20000,16.99,8 years,Source Verified,1/7/2015,Current,,2962.82,0.0
14579760,26850,26.06,3 years,Source Verified,1/3/2014,Current,debt_consolidation,17706.92,0.0
26898077,20000,6.03,8 years,Source Verified,1/8/2014,Current,debt_consolidation,9739.52,0.0
62100404,18000,6.89,,Verified,1/8/2015,Current,debt_consolidation,2205.78,0.0
30054188,21000,18.24,10+ years,Verified,1/9/2014,Current,debt_consolidation,8576.16,0.0
8717293,8000,17.56,6 years,Source Verified,1/9/2013,Fully Paid,debt_consolidation,9780.638646,0.0
6727212,8500,12.12,,Verified,1/5/2013,Fully Paid,credit_card,9723.324667,0.0
6688135,6000,19.52,10+ years,Source Verified,1/10/2013,Charged Off,debt_consolidation,1993.56,0.0
42153951,35000,13.66,10+ years,Verified,1/1/2015,Current,credit_card,8837.52,0.0
8551954,12000,17.56,2 years,Source Verified,1/9/2013,Current,debt_consolidation,8452.08,0.0
4640948,28000,14.09,10+ years,Verified,1/3/2013,Charged Off,debt_consolidation,19445.67,2208.74
1965036,20000,21.49,5 years,Source Verified,1/11/2012,Charged Off,debt_consolidation,21691.6,0.0
70680125,20000,10.64,8 years,Verified,1/12/2015,Current,credit_card,639.55,0.0
54585511,35000,17.57,10+ years,Verified,1/6/2015,Current,debt_consolidation,6130.11,0.0
56801901,20000,12.69,5 years,Verified,1/7/2015,Current,debt_consolidation,2697.3,0.0
44326314,25000,13.33,3 years,Source Verified,1/2/2015,Current,credit_card,5712.09,0.0
54586952,21550,7.89,9 years,Source Verified,1/6/2015,Current,debt_consolidation,4710.02,0.0
21648877,12700,20.2,< 1 year,Source Verified,1/7/2014,Current,credit_card,6082.02,0.0
41321961,35000,18.54,10+ years,Verified,1/1/2015,Current,debt_consolidation,10698.96,0.0
35894480,24000,12.39,1 year,Source Verified,1/11/2014,Current,debt_consolidation,11189.78,0.0
59268856,9000,5.32%,10+ years,Not Verified,1/7/2015,Current,credit_card,1352.54,0.0
49861623,15000,9.17,2 years,Verified,1/4/2015,Current,,2493.32,0.0
31257605,8775,22.15,1 year,Verified,1/11/2014,Current,debt_consolidation,4690.54,0.0
46476200,20000,16.55,9 years,Verified,1/3/2015,Current,debt_consolidation,4903.91,0.0
58668865,17000,7.89,10+ years,Source Verified,1/7/2015,Current,credit_card,3183.71,0.0
1816493,4800,16.29,,Not Verified,1/9/2012,Fully Paid,other,5575.74,0.0
4606716,16000,22.95,10+ years,Verified,1/3/2013,Fully Paid,credit_card,16306.44,0.0
1195779,5875,6.03,10+ years,Not Verified,1/10/2011,Fully Paid,other,6255.3,0.0
6417917,24000,23.63,10+ years,Verified,1/5/2013,Charged Off,debt_consolidation,17132.25,11.79
48832252,22000,13.33,9 years,Source Verified,1/4/2015,,credit_card,5941.87,0.0
62968260,10000,9.99,10+ years,Not Verified,1/9/2015,Current,debt_consolidation,1284.97,0.0
38369482,15000,14.31,1 year,Not Verified,1/11/2014,Fully Paid,debt_consolidation,16091.06,0.0
64262823,32500,18.55,3 years,Verified,1/9/2015,Current,debt_consolidation,3306.71,0.0
71258186,$5000,7.89%,10+ years,Source Verified,1/12/2015,Current,home_improvement,152.05,0.0
55318464,15000,7.26,10+ years,Verified,1/6/2015,Current,debt_consolidation,3242.55,0.0
59791958,6075,13.33,1 year,Source Verified,1/8/2015,Current,debt_consolidation,1019.3,0.0
1239174,8400,15.96,4 years,Not Verified,1/11/2011,Fully Paid,debt_consolidation,9152.32,0.0
6506906,7200,13.11,4 years,Not Verified,1/5/2013,Current,,7532.38,0.0
73415332,3000,12.88,< 1 year,Not Verified,1/12/2015,Issued,debt_consolidation,0.0,0.0
67696987,7000,12.29,1 year,Verified,1/10/2015,Current,debt_consolidation,669.37,0.0
9266970,30000,17.1,7 years,Verified,1/10/2013,Current,debt_consolidation,19425.19,0.0
1014591,5000,15.99,6 years,Source Verified,1/7/2011,Fully Paid,debt_consolidation,5544.23,0.0
52931940,7000,13.33,7 years,Verified,1/5/2015,Current,credit_card,1645.9,0.0
58882592,21000,16.99,10+ years,Source Verified,1/7/2015,Current,debt_consolidation,2617.3,0.0
49780866,5000,9.99%,,Source Verified,1/4/2015,Current,credit_card,1287.78,0.0
53672376,10000,12.29,9 years,Not Verified,1/5/2015,Fully Paid,debt_consolidation,10337.75,0.0
46378656,11200,9.99,2 years,Verified,1/4/2015,,small_business,3245.84,0.0
42505875,12800,12.99,,Verified,1/1/2015,Current,debt_consolidation,5156.29,0.0
68007168,10000,10.99,10+ years,Source Verified,1/11/2015,Current,credit_card,648.57,0.0
46122644,18000,10.99,4 years,Not Verified,1/3/2015,Current,debt_consolidation,3901.81,0.0
42484096,10000,8.19,10+ years,Not Verified,1/1/2015,Current,debt_consolidation,3452.2,0.0
7650454,12000,16.78,10+ years,Source Verified,1/7/2013,Fully Paid,debt_consolidation,13290.45,0.0
27679050,12075,25.89,< 1 year,Verified,1/8/2014,Late (31-120 days),home_improvement,4347.04,0.0
70236061,6000,12.05,< 1 year,Source Verified,1/11/2015,Current,debt_consolidation,191.4,0.0
62279883,$6000,11.53,1 year,Source Verified,1/8/2015,Current,debt_consolidation,787.96,0.0
42213438,12500,13.66,1 year,Source Verified,1/1/2015,Current,debt_consolidation,3156.29,0.0
17432305,19500,19.47,1 year,Verified,1/4/2014,Current,,10218.0,0.0
37125962,8000,12.39,10+ years,Not Verified,1/11/2014,Charged Off,debt_consolidation,2391.12,0.0
8457044,12000,6.03,6 years,Not Verified,1/10/2013,Current,debt_consolidation,9860.33,0.0
8125661,20000,15.1,3 years,Source Verified,1/9/2013,Current,credit_card,12874.75,0.0
50106844,6500,15.61,10+ years,Verified,1/5/2015,Current,debt_consolidation,1812.6,0.0
35012451,19125,16.99,< 1 year,Source Verified,1/10/2014,Late (31-120 days),,7505.9,0.0
11586738,6000,9.67,10+ years,Not Verified,1/12/2013,Current,home_improvement,4817.0,0.0
64060536,5000,10.99,< 1 year,Verified,1/9/2015,Current,debt_consolidation,651.63,0.0
32799067,19850,17.57,3 years,Verified,1/10/2014,Current,,9938.6,0.0
68731071,"16,000",6.89,10+ years,Not Verified,1/11/2015,Current,credit_card,974.21,0.0
30184909,3000,12.49,8 years,Source Verified,1/10/2014,Current,debt_consolidation,1503.17,0.0
65115330,7000,9.99,10+ years,Not Verified,1/10/2015,Current,debt_consolidation,689.18,0.0
38369300,21200,21.99,10+ years,Source Verified,1/11/2014,Current,debt_consolidation,7571.48,0.0
673421,6500,7.14,4 years,Not Verified,1/5/2010,Fully Paid,major_purchase,6930.02,0.0
49788963,24000,6.39,5 years,Verified,1/5/2015,Current,debt_consolidation,5858.0,0.0
1750504,13200,11.14,4 years,Source Verified,1/9/2012,Fully Paid,debt_consolidation,15588.8254,0.0
15119400,15000,14.16,9 years,Source Verified,1/4/2014,Fully Paid,debt_consolidation,15683.96357,0.0
65561468,10000,7.26,2 years,Not Verified,1/10/2015,Current,debt_consolidation,947.5,0.0
49313813,23500,9.17,8 years,Not Verified,1/4/2015,Current,debt_consolidation,3906.19,0.0
42464886,5600,10.49,10+ years,Verified,1/1/2015,Current,debt_consolidation,1995.36,0.0
61495850,16000,15.61,5 years,Not Verified,1/8/2015,Current,debt_consolidation,2783.32,0.0
10751548,35000,21.7,6 years,Source Verified,1/11/2013,Fully Paid,debt_consolidation,41047.10984,0.0
51864041,2500,6.68,< 1 year,Not Verified,1/5/2015,Current,credit_card,2213.71,0.0
58169013,20000,13.99,2 years,Source Verified,1/7/2015,Current,debt_consolidation,4085.22,0.0
52326424,35000,20.99,10+ years,Verified,1/5/2015,Current,debt_consolidation,7532.63,0.0
7440594,28000,19.52,10+ years,Verified,1/7/2013,Current,debt_consolidation,22031.12,0.0
4586592,12000,12.12,< 1 year,Source Verified,1/3/2013,Fully Paid,debt_consolidation,14327.30999,0.0
12510344,18000,8.9,10+ years,Not Verified,1/1/2014,Current,debt_consolidation,13145.62,0.0
67600944,30200,18.55,3 years,Verified,1/11/2015,Current,house,1520.78,0.0
16400726,20000,17.57,3 years,Verified,1/4/2014,Current,debt_consolidation,10567.41,0.0
70344125,15000,7.26,10+ years,Not Verified,1/11/2015,Current,debt_consolidation,458.9,0.0
56601417,18500,6.89,10+ years,Source Verified,1/7/2015,Current,,3414.72,0.0
71151726,24000,16.99,10+ years,Verified,1/12/2015,Current,small_business,573.69,0.0
11020801,20000,8.9,8 years,Source Verified,1/12/2013,Current,credit_card,15874.35,0.0
49922924,8000,12.29,10+ years,Source Verified,1/5/2015,Current,debt_consolidation,2129.18,0.0
48014087,15000,9.17,3 years,Source Verified,1/4/2015,Current,credit_card,2805.94,0.0
44566837,20000,13.33,2 years,Source Verified,1/3/2015,Current,debt_consolidation,6852.16,0.0
7452661,$3500,17.56,4 years,Verified,1/7/2013,Current,home_improvement,3771.42,0.0
70761536,$8400,9.17,3 years,Verified,1/12/2015,Current,debt_consolidation,265.64,0.0
41065741,24000,8.19,10+ years,Source Verified,1/1/2015,,,5844.0,0.0
19787447,15000,14.49,10+ years,Verified,1/6/2014,Fully Paid,,16671.8,0.0
24605935,18000,13.98,9 years,Verified,1/7/2014,Fully Paid,debt_consolidation,20485.41,0.0
72479402,10000,12.59,10+ years,Not Verified,1/12/2015,Current,credit_card,0.0,0.0
1864472,20000,21.98,1 year,Verified,1/10/2012,Current,debt_consolidation,21526.41,0.0
43011831,18000,15.59,10+ years,Not Verified,1/1/2015,,other,4756.43,0.0
1576371,18000,12.12,10+ years,Verified,1/6/2012,Fully Paid,credit_card,21559.51812,0.0
66312838,15000,12.69,4 years,Not Verified,1/10/2015,Current,debt_consolidation,995.64,0.0
43905203,6000,7.89,10+ years,Not Verified,1/2/2015,In Grace Period,debt_consolidation,1870.62,0.0
43827842,35000,13.99,10+ years,Source Verified,1/3/2015,Current,debt_consolidation,8114.9,0.0
70089440,4800,11.49,< 1 year,Source Verified,1/11/2015,Current,debt_consolidation,313.48,0.0
12637067,16000,14.98,10+ years,Verified,1/2/2014,Current,credit_card,8751.04,0.0
5007525,30000,17.77,6 years,Source Verified,1/4/2013,Current,debt_consolidation,35672.76,0.0
8579484,12000,15.88,6 years,Verified,1/9/2013,Current,,8149.48,0.0
66303587,20000,12.69,9 years,Source Verified,1/10/2015,Current,debt_consolidation,1984.5,0.0
55289374,10000,13.99,< 1 year,Not Verified,1/6/2015,Current,small_business,2384.34,0.0
19245634,23850,8.39,10+ years,Source Verified,1/5/2014,Fully Paid,debt_consolidation,25287.04,0.0
28570590,21000,10.99,10+ years,Source Verified,1/9/2014,Current,debt_consolidation,10998.72,0.0
787427,9000,9.62,< 1 year,Source Verified,1/11/2010,Fully Paid,major_purchase,11372.6146,0.0
70429365,10000,17.86,3 years,Source Verified,1/11/2015,Current,credit_card,431.94,0.0
6343977,17525,8.9,7 years,Verified,1/5/2013,Charged Off,debt_consolidation,9455.48,0.0
53916479,19200,17.57,10+ years,Source Verified,1/6/2015,Charged Off,other,1913.58,0.0
8718462,20000,10.64,5 years,Verified,1/9/2013,Current,debt_consolidation,12066.96,0.0
70058908,22000,17.57,10+ years,Verified,1/11/2015,Current,debt_consolidation,532.06,0.0
48602584,"10,000",10.99,6 years,Source Verified,1/4/2015,Current,credit_card,2635.42,0.0
68329157,13000,7.26,4 years,Not Verified,1/11/2015,Current,debt_consolidation,512.8,0.0
49934423,4800,14.65,1 year,Source Verified,1/4/2015,Current,debt_consolidation,1320.73,0.0
63495734,35000,17.86,10+ years,Source Verified,1/9/2015,Current,debt_consolidation,3509.71,0.0
65822392,7000,9.17,8 years,Source Verified,1/10/2015,Current,home_improvement,665.91,0.0
68448515,35000,9.17,7 years,Verified,1/11/2015,Current,credit_card,2285.03,0.0
39475988,$18550,13.66,10+ years,Source Verified,1/12/2014,Current,debt_consolidation,5540.66,0.0
9048192,30000,16.2,4 years,Verified,1/9/2013,Fully Paid,small_business,31744.15047,0.0
45451722,20000,8.18,10+ years,Source Verified,1/3/2015,,debt_consolidation,6274.81,0.0
59651476,8100,17.86,10+ years,Not Verified,1/8/2015,,small_business,8559.89,0.0
61854193,5000,15.61,1 year,Source Verified,1/8/2015,Current,other,694.98,0.0
6787863,20700,15.31,10+ years,Source Verified,1/6/2013,Current,debt_consolidation,15357.69,0.0
41433185,32000,6.99,10+ years,Verified,1/1/2015,Current,credit_card,11842.73,0.0
31387156,3000,16.29,10+ years,Not Verified,1/10/2014,Current,medical,1588.65,0.0
53985648,11550,13.99,10+ years,Verified,1/6/2015,Current,credit_card,2753.92,0.0
71330300,6000,9.17,1 year,Not Verified,1/12/2015,Current,debt_consolidation,0.0,0.0
64906541,3000,13.33,3 years,Verified,1/10/2015,Current,major_purchase,295.79,0.0
49534808,30000,9.17,10+ years,Verified,1/4/2015,Current,credit_card,7635.68,0.0
11679691,6900,14.98,4 years,Source Verified,1/1/2014,Fully Paid,credit_card,7461.898751,0.0
49802432,6200,11.53,2 years,Not Verified,1/4/2015,Current,debt_consolidation,1628.38,0.0
15129014,12000,10.99,10+ years,Source Verified,1/3/2014,Fully Paid,debt_consolidation,12378.1673,0.0
70340554,21000,12.59,10+ years,Not Verified,1/11/2015,Current,debt_consolidation,568.89,0.0
67781326,12000,5.32,< 1 year,Not Verified,1/10/2015,Current,debt_consolidation,715.67,0.0
15180708,21200,8.9,10+ years,Verified,1/4/2014,Current,debt_consolidation,14136.57,0.0
4675715,8000,12.12,10+ years,Source Verified,1/3/2013,Fully Paid,credit_card,9537.543728,0.0
49901902,15450,17.86,10+ years,Source Verified,1/4/2015,Current,debt_consolidation,3113.95,0.0
769324,12600,16.82,10+ years,Source Verified,1/10/2010,Charged Off,credit_card,1863.24,0.0
31077311,30000,13.98,10+ years,Verified,1/10/2014,Current,debt_consolidation,10466.1,0.0
5157175,16000,23.28,2 years,Source Verified,1/4/2013,Fully Paid,debt_consolidation,16618.03,0.0
26316834,5550,12.99,2 years,Not Verified,1/8/2014,Fully Paid,debt_consolidation,5889.57,0.0
13908099,12000,17.57,6 years,Verified,1/7/2014,Charged Off,credit_card,2997.57,0.0
45351160,6400,20.49,,Verified,1/3/2015,In Grace Period,debt_consolidation,2140.48,0.0
69544076,28000,14.48,< 1 year,Source Verified,1/12/2015,Current,debt_consolidation,918.47,0.0
67849316,21000,13.99,1 year,Source Verified,1/10/2015,Current,credit_card,960.74,0.0
8557774,15600,23.5,10+ years,Verified,1/9/2013,Current,debt_consolidation,12437.36,0.0
22139678,5000,18.24,,Verified,1/7/2014,Current,debt_consolidation,3264.66,0.0
21899227,16000,16.99,< 1 year,Source Verified,1/7/2014,Current,debt_consolidation,7156.08,0.0
3983150,19750,15.8,1 year,Verified,1/2/2013,Fully Paid,credit_card,21020.43,0.0
30214318,30000,15.61,,Verified,1/10/2014,Current,credit_card,15734.25,0.0
66842831,6000,16.99,3 years,Verified,1/10/2015,,debt_consolidation,444.76,0.0
70367650,5000,9.17,< 1 year,Not Verified,1/11/2015,Current,debt_consolidation,153.03,0.0
22891332,13650,18.99,10+ years,Source Verified,1/7/2014,Current,debt_consolidation,13004.93,0.0
62977770,6000,9.17,10+ years,Source Verified,1/9/2015,Current,credit_card,762.06,0.0
70742275,3000,7.89,5 years,Not Verified,1/12/2015,Current,major_purchase,92.54,0.0
38670724,6500,10.49,,Source Verified,1/11/2014,Current,debt_consolidation,2738.54,0.0
64770911,10000,7.26,< 1 year,Source Verified,1/10/2015,Current,debt_consolidation,925.88,0.0
10799203,6250,10.99,6 years,Verified,1/11/2013,Fully Paid,debt_consolidation,6760.063589,0.0
11979814,23000,10.99,10+ years,Source Verified,1/12/2013,Current,debt_consolidation,18067.25,0.0
21859392,7000,18.99,3 years,Source Verified,1/7/2014,Fully Paid,credit_card,8083.0,0.0
19535763,22000,10.15,1 year,Source Verified,1/5/2014,Current,debt_consolidation,13517.17,0.0
47631151,21000,9.99,3 years,Source Verified,1/4/2015,Current,debt_consolidation,6074.37,0.0
30235444,12000,16.29,< 1 year,Source Verified,1/10/2014,Current,credit_card,4405.05,0.0
53353309,12000,14.65,4 years,Source Verified,1/5/2015,Current,debt_consolidation,2878.05,0.0
67159050,25000,5.32,7 years,Not Verified,1/10/2015,Current,debt_consolidation,21251.22,0.0
18273754,25000,16.29,10+ years,Source Verified,1/5/2014,Current,debt_consolidation,12236.4,0.0
31507062,10000,19.52,2 years,Not Verified,1/10/2014,Current,debt_consolidation,3934.2,0.0
63078035,10000,7.26,7 years,Not Verified,1/8/2015,Current,debt_consolidation,1231.81,0.0
1453847,9000,13.11,8 years,Source Verified,1/4/2012,Fully Paid,wedding,10930.57809,0.0
10127173,15000,9.99,1 year,Source Verified,1/10/2013,Current,credit_card,12628.61,0.0
1793826,10800,14.09,4 years,Not Verified,1/9/2012,,credit_card,13302.16439,0.0
62199776,12000,12.69,< 1 year,Not Verified,1/8/2015,Current,debt_consolidation,1076.1,0.0
58719349,8000,12.29,2 years,Not Verified,1/7/2015,Current,debt_consolidation,1595.52,0.0
4640678,16000,13.11,10+ years,Verified,1/4/2013,Fully Paid,debt_consolidation,19211.53199,0.0
41392439,15000,13.66,10+ years,Not Verified,1/1/2015,Fully Paid,debt_consolidation,16133.39,0.0
10338078,20000,7.9,< 1 year,Source Verified,1/11/2013,Current,debt_consolidation,16268.84,0.0
1815906,1825,12.12,,Not Verified,1/10/2012,Fully Paid,debt_consolidation,2065.87,0.0
7651743,21000,23.5,10+ years,Verified,1/7/2013,Fully Paid,debt_consolidation,29769.18,0.0
62334483,11200,7.89,10+ years,Verified,1/9/2015,Current,home_improvement,1396.69,0.0
41318654,3600,15.99,10+ years,Verified,1/1/2015,Fully Paid,home_improvement,3972.07,0.0
31467309,2400,12.99,5 years,Not Verified,1/10/2014,Current,debt_consolidation,1212.9,0.0
2740709,25000,16.29,< 1 year,Verified,1/1/2013,Current,debt_consolidation,22398.11,0.0
43465438,15000,7.49,10+ years,Source Verified,1/2/2015,,credit_card,5125.59,0.0
1406789,5000,6.03,10+ years,Not Verified,1/3/2012,Fully Paid,debt_consolidation,5259.5,0.0
8757336,21000,6.62,10+ years,Verified,1/9/2013,Current,credit_card,18044.49,0.0
17481864,14025,14.16,,Verified,1/5/2014,Charged Off,credit_card,4161.73,1759.53
16190341,18100,12.99,10+ years,Not Verified,1/4/2014,Current,debt_consolidation,12805.38,0.0
41249311,10000,13.66,3 years,Not Verified,1/1/2015,Current,credit_card,4073.97,0.0
11660128,12000,16.24,10+ years,Verified,1/12/2013,Current,debt_consolidation,7039.62,0.0
12000112,24000,12.99,4 years,Source Verified,1/10/2014,Fully Paid,credit_card,25447.03,0.0
12336767,9800,8.39,10+ years,Source Verified,1/7/2014,Current,debt_consolidation,5559.66,0.0
56036239,15000,19.99,5 years,Not Verified,1/6/2015,Fully Paid,debt_consolidation,16601.26,0.0
